meta-date;complaint-title;complaint-title href;readmore
23 Jan 2013, 02:24;Sekolah yang masih kebanjiran di darrah Pecinan Glodok Pancoran;https://www.lapor.go.id/laporan/detil/sekolah-yang-masih-kebanjiran-di-darrah-pecinan-glodok-pancoran;Kami warga yang tinggal di daerah Pecinan Glodok Pancoran dalam masih menggenangi permukiman kami. Masih ada 1 sekolah yg kebanjiran. Kami mohon bantuannya agar airnya cepet surut sudah hampir 1 minggu. Terima kasih.
22 Jan 2013, 05:07;Padamnya Listrik Di Kampung Pulo;https://www.lapor.go.id/laporan/detil/padamnya-listrik-di-kampung-pulo;"Kami warga kampung pulo,tolong penerangan listrik dan air bersih, karena pln blum jg menyalakan listrik didaerah kmi,sementara banjir dah surut dan untuk bersih"" rumah kmi memerlukan listrik. Terima Kasih."
21 Jan 2013, 08:58;Krisis Air Bersih di Penjaringan;https://www.lapor.go.id/laporan/detil/krisis-air-bersih-di-penjaringan-2;siap pak
21 Jan 2013, 13:08;Krisis Air Bersih di Penjaringan;https://www.lapor.go.id/laporan/detil/krisis-air-bersih-di-penjaringan;siang pak, usul pak di Rt 6 dan sekitarnya Rw 5 Penjaringan,sudah mulai krisis air bersih, gimana kalo diusahakan pengiriman mobil tangki air pak?? dari bu Eva Septrina , warga Rt 6 Rw 5, jalan Petak Asem 1. Maaf sebelumnya pak,sudah mengganggu.
7 Jan 2019, 11:27;Permohonan Evakuasi dan Logistic Banjir apartemen Laguna Pluit;https://www.lapor.go.id/laporan/detil/permohonan-evakuasi-dan-logistic-banjir-apartemen-laguna-pluit;Pak AHok, saya Sandra yg pernah ketemu bapak di gereja harvest lippo karawaci pak ,pak maaf menganggu saya Sandra pak temennya bu Jehnny oentoro sama pak jimmy oentoro, pastur himawan pak, pak saya mau minta bantuan bapak kakak saya dan kedua anaknya masih kecil pak baby dan yg satu 4 tahun terjebak banji
19 Jan 2013, 08:38;Warga Penjaringan Butuh Bantuan Logistik;https://www.lapor.go.id/laporan/detil/warga-penjaringan-butuh-bantuan-logistik;Butuh bantuan air bersih karena disini banjir sudah setinggi leher orang dewasa. Mohon supaya tim SAR membantu kami untuk keluar dari rumah karena disini ada bayi baru lahir, alamatnya : Jalan muara baru gang 7 RT. 21 RW. 17 Kecamatan Penjaringan
7 Jan 2019, 11:26;penambahan mobil pompa air;https://www.lapor.go.id/laporan/detil/penambahan-mobil-pompa-air;Pak Wagub, saya minta agar mesin/mobil  pompa penyedot air di basement UOB untuk ditambah agar semua air lebih cepat terkuras.(ketua RT 5 RW 5 Kedoya Utara)Terima kasih
19 Jan 2013, 07:08;Bantuan Evakuasi Korban di wilayah Kampung Pulo Jakarta Timur;https://www.lapor.go.id/laporan/detil/bantuan-evakuasi-korban-di-wilayah-kampung-pulo-jakarta-timur;Kepada Yth, Pemerintah Provinsi DKI Jakarta, tolong segera kirimkan bantuan untuk mengevakuasi korban banjir di daerah Tanah Rendah Gang.2 Rt.04 Rw.07 No.19 Kampung Pulo (mentok pinggir kali percis), Jakarta Timur di sana terdapat ibu hamil berusia 7 bulan beserta keluarganya, Mohon segera di evakuasi. Terima kasih.
19 Jan 2013, 07:13;Kawasan Pluit & Pantai Mutiara Belum  Ada Pertolongan.;https://www.lapor.go.id/laporan/detil/kawasan-pluit-pantai-mutiara-belum-ada-pertolongan;Kawasan Pluit dan Pantai Mutiara tanggul jebol dari jumat,17 Januari 2013 jam 11.30 malam. Sampai hari ini air sudah naik 10 cm dari ketinggian 1 lantai rumah(sekitar 3 m), pihak media tidak ada yg meliput dan belum ada pertolongan yg riil disana. Mohon pertolongannya! Terima kasih.
19 Jan 2013, 07:24;Belum Ada Perahu Evakuasi di Pluit;https://www.lapor.go.id/laporan/detil/belum-ada-perahu-evakuasi-di-pluit;selamat siang bapak wakil gubernur DKI, Perahu evakuasi diperlukan di area Rt 004/rw 006 Pluit putra kencana. Belum ada info apapun dari pihak RT/RW. Tidak ada perahu yang keliling untuk evakuasi.Sudah Menghubungi yayasan tzuchi,mereka pun kekurangan perahu. Terimakasih
19 Jan 2013, 06:12;evakuasi korban banjir di kenakan biaya;https://www.lapor.go.id/laporan/detil/evakuasi-korban-banjir-di-kenakan-biaya;Selamat siang pak.. saya mau tanya di komplek pluit murni untuk evekuasi naik perahu memangnya harus bayar 50rb? Bukannya itu bantuan pak? Terima kasih
19 Jan 2013, 05:55;Butuh Perahu Karet untuk warga Pluit;https://www.lapor.go.id/laporan/detil/butuh-perahu-karet-untuk-warga-pluit;Selamat Siang, tolong segera dikirimkan perahu karet untuk warga pluit di komplek pluit timur blok cc selatan no.14, Jakarta Utara. Terima kasih.
19 Jan 2013, 04:41;Butuh Bantuan Evakuasi Korban Banjir di Daerah Megamall Pluit;https://www.lapor.go.id/laporan/detil/butuh-bantuan-evakuasi-korban-banjir-di-daerah-megamall-pluit;Selamat Siang, Kami mohon bantuan evakuasi untuk korban banjir di daerah Pluit dekat Megamall(Pluit Village) Jakarta Utara,ketinggian air 1-1,5 meter akibat Waduk Pluit jebol.
19 Jan 2013, 04:24;Permohonan Bantuan Penanganan Banjir;https://www.lapor.go.id/laporan/detil/permohonan-bantuan-penanganan-banjir-3;"Kepada Yth Dinas Penanggulangan Bencana Daerah, Pak sampai sekarang teluk gong masih kabanjiran tidak surut"" kenapa rumah pompa PIK ngak di buka biar kami di sini agak surut airnya."
19 Jan 2013, 04:29;Belakang Rumah Susun Pluit Mengalami Kendala Evakuasi;https://www.lapor.go.id/laporan/detil/belakang-rumah-susun-pluit-mengalami-kendala-evakuasi;Apartemen Laguna berada di belakang Komplek Pluit Timur, belakang rumah susun Pluit mengalami kendala evakuasi, susah makanan, dan air bersih.  Mohon bantuan Gubernur DKI Jakarta. Terima kasih
19 Jan 2013, 04:06;Tanggul Jebol Warga Pluit Kebanjiran;https://www.lapor.go.id/laporan/detil/tanggul-jebol-warga-pluit-kebanjiran;Wilayah PLUIT, khususnya yang dekat dgn Pluit Village banjir sampai 2 meter karena tanggulnya jebol dan belum ada bantuan apa pun yang datang bahkan tidak masuk dalam berita, sehingga tidak mendapatkan perhatian dari masyarakat luar. Tolong bantu sebar agar tersentuh oleh media. Terima kasih. GBU
19 Jan 2013, 04:00;Diperlukan bantuan Untuk di Pluit Putra Dalam;https://www.lapor.go.id/laporan/detil/diperlukan-bantuan-untuk-di-pluit-putra-dalam;Mohon Bantuan di Pluit Putra Dalam no. 17 RT 013 RW 006, ada 4 orang yang terperangkap di dalam rumah
18 Jan 2013, 10:33;Warga Pluit Belum Dievakuasi;https://www.lapor.go.id/laporan/detil/warga-pluit-belum-dievakuasi;Kami warga pluit, kebanjiran dan mengalami kesulitan untuk evakuasi. Mohon bapak wakil gubernur memberikan bantuannya segera. Karena tidak ada media yang tahu dan meliput ,Listrik padam dari kemrin sore serta ketinggian air mulai 75cm -1.50 cm , mobil semua kerendam dan susah sekali untuk keluar. Warga RW 09 pluit timur.zul
18 Jan 2013, 10:27;Warga Petogogan Jakarta Selatan Belum Mendapatkan Bantuan.;https://www.lapor.go.id/laporan/detil/warga-petogogan-jakarta-selatan-belum-mendapatkan-bantuan;Pak kami warga petogogan jakarta selatan Kebayoran baru jl.Wijaya 1 Belum ada bantuan banjir, kami ini adalah simpatisan Bapak. Terimakasih
18 Jan 2013, 10:18;Bantuan untuk wilayah Pluit Putri Jakarta Utara;https://www.lapor.go.id/laporan/detil/bantuan-untuk-wilayah-pluit-putri-jakarta-utara;Selamat Sore, saya warga yang tinggal di Pluit Putri Jakarta Utara, ingin memberitahukan kondisi wilayah kami masih tergenang air dan kami terjebak sama sekali di tambah lagi kondisi listrik yang mati, Mohon di kirimkan bantuan secepatnya. Terima kasih.
18 Jan 2013, 08:26;Banjir di daerah Bandengan dan Pejagalan;https://www.lapor.go.id/laporan/detil/banjir-di-daerah-bandengan-dan-pejagalan;Pak di daerah bandengan dan pejagalan banjir semakin tinggi, sekitar 1 meter. Katanya ada air kiriman lagi dari bogor. Mohon bantuannya untuk di pantau
18 Jan 2013, 07:59;Bantuan untuk warga muara baru;https://www.lapor.go.id/laporan/detil/bantuan-untuk-warga-muara-baru;Selamt Sore Pa Aasuki Tolo D Muwara Bru Blm Ada Bantuwan  Warga Yag Kena Bajr
18 Jan 2013, 09:05;Warga Pluit Banjir Sementara Pantai Mutiara Kering;https://www.lapor.go.id/laporan/detil/warga-pluit-banjir-sementara-pantai-mutiara-kering;Warga Pluit bicara, Pantai Mutiara kering, warga Pluit sudah mencapai 2 m ketinggian  airnya, tidak ada sama sekali dilakukan penyedotan dan sebagainya. Selain itu air juga naik di sekitar Tarakanita. Tolong kami dibantu pak.
18 Jan 2013, 09:26;Warga Pulit Meminta Untuk Dievakuasi;https://www.lapor.go.id/laporan/detil/warga-pulit-meminta-untuk-dievakuasi;yang terhormat Pemerintah Provinsi DKI Jakarta mohon tim evakuasi untuk mengevakuasi saudara saya Henry di Pluit Utara 2 no 5 dan Sofie di Pluit Murni 6 no 25. Terimakasih
18 Jan 2013, 08:53;kemungkinan Tanggul Jobol Di Muara Baru, Diharapkan Segera Didatangkan Bantuan;https://www.lapor.go.id/laporan/detil/kemungkinan-tanggul-jobol-di-muara-baru-diharapkan-segera-didatangkan-bantuan;Kepada Yth. Pemprov DKI Jakarta, saya mau minta tolong mama saya di muara baru banjirnya cukup dalam.tolog dibantu,mungkin ada tanggul juga yang jebol,mohon bantuannya Karena kalo HI bisa turun ,dimuara baru malah meninggi airnya.Trima kasih
18 Jan 2013, 10:09;Pluit Banjir Dan Belum Mendapatkan Bantuan Sampai Sekarang;https://www.lapor.go.id/laporan/detil/pluit-banjir-dan-belum-mendapatkan-bantuan-sampai-sekarang;Kepada Yth. Pemprov DKI Jakarta,saya warga pluit dalam Rt 008 Rw 008 No52, rumah saya kebanjiran sepaha orang dewasa mohon bantuannya karna dari kemarin wilayah kami belum mendapat bantuan, terima kasih atas perhatiannya.
18 Jan 2013, 05:10;Permohonan Bantuan Membawa Jenazah Akses Banjir;https://www.lapor.go.id/laporan/detil/permohonan-bantuan-membawa-jenazah-akses-banjir;ristin)Teman saya orang tua nya meninggal di rs sumber waras dia tidak bisa membawa mayat nya pulang kerumah di daerah cengkareng  karena banjir (081383332112,C
18 Jan 2013, 03:54;Banjir di Jalan lebak Bulus III;https://www.lapor.go.id/laporan/detil/banjir-di-jalan-lebak-bulus-iii;Saya melaporkan telah terjadi banjir RT 009 RW 07 Jln. Lebak Bulus 3 Jakarta Selatan ketinggian air selutut
27 Sep 2013, 06:32;Permohonan Bantuan Banjir;https://www.lapor.go.id/laporan/detil/permohonan-bantuan-banjir-3;Tlg teruskan ya teman2.  Dear all my lovely frenz, kami sekeluarga  perumahan taman cosmos blok L no.25 kedoya utara yg terdiri dari 3 dewasa 2 balita dan 1 baby 4 bln membutuhkan pertolongan.
18 Jan 2013, 03:52;Butuh Bantuan Listrik Untuk Warga Jl. Dwiwarna Mabes, Jakarta Pusat;https://www.lapor.go.id/laporan/detil/butuh-bantuan-listrik-untuk-warga-jl-dwiwarna-mabes-jakarta-pusat;Saya salah 1 warga DKI di daerah Dwiwarna Mabes, minta tolong listrik segera dinyalakan karena warga disini sudah mulai kesulitan sedangkan banjir sudah surut. Mohon bantuan nya Pak.
18 Jan 2013, 03:46;Tidak adanya bantuan untuk warga cilincing;https://www.lapor.go.id/laporan/detil/tidak-adanya-bantuan-untuk-warga-cilincing;Yth Bapak wagub DKI Jakarta, aparat kel cilincing kec cilincing jakarta utara kurang peka dan tidak ada bantuannya pada warganya korban kebanjiran? terima kasih
18 Jan 2013, 03:42;Lansia dan Balita masih terjebak di daerah Grogol;https://www.lapor.go.id/laporan/detil/lansia-dan-balita-masih-terjebak-di-daerah-grogol;Dear all,daerah Grogol ada lansia dan balita yang masih terjebak didalam rumah,kontak Rosiana Tendean,02132102090
18 Jan 2013, 03:49;Evakuasi Korban banjir di Green Ville;https://www.lapor.go.id/laporan/detil/evakuasi-korban-banjir-di-green-ville;Mohon minta bantuan kapal evakuasi,adik saya tan swandy beserta istri,anaknya 3 dan ibu mertuanya terjebak di rumahnya di komplex green ville blok u no 5
18 Jan 2013, 03:49;Warga Mangga Dua belum mendapatkan bantuan apapun;https://www.lapor.go.id/laporan/detil/warga-mangga-dua-belum-mendapatkan-bantuan-apapun;Yang terhormat Bapak Gubernur DKI, saya warga mangga dua belum Mendapatkan bantuan apapun. Saya mohon sama bapak bisa memasuki wilayah saya di mangga dua gang burung rt 8 rw 2 . Terimakash
18 Jan 2013, 03:47;Bantuan Untuk Korban banjir di Kapuk Muara;https://www.lapor.go.id/laporan/detil/bantuan-untuk-korban-banjir-di-kapuk-muara;Warga kapuk muara terutama Jl. SMN 122 butuh bantuan perahu karet, banjir sudah mencapai 80 hingga 100 cm mohon kiranya Pak Ahok bisa intruksikan ke BPBD. Sarwo sekretaris RW. 09 kapuk muara . S O S hari ke empat banjir warga rumah susun kapuk muara jakarta utara krisis makanan, (gak ada gas, gak ada air bersih, gak ada lisrik)
18 Jan 2013, 03:33;Bantuan penanggulangan banjir karena pompa-pompa air tidak berfungsi;https://www.lapor.go.id/laporan/detil/bantuan-penanggulangan-banjir-karena-pompa-pompa-air-tidak-berfungsi;Pak Ahok, kami warga di jl dr nurdin, muwardi, susilo wilayah grogol jakarta barat mohon bantuan dr pemda Dki krn air sejak kemarin semakin tinggi dan sepertinya pompa2 tdk berfungsi. Thx seblmnya
18 Jan 2013, 03:39;Permohonan Penanganan Banjir;https://www.lapor.go.id/laporan/detil/permohonan-penanganan-banjir;Pak wakil gubernur , tolong dong sembakonya . Di ruko grand bautique rt.011 rw.05 .
18 Jan 2013, 03:26;Banjir di Kuningan Barat;https://www.lapor.go.id/laporan/detil/banjir-di-kuningan-barat;Wilayah Kuningan Barat RT 006 RW 02 Mampang Prapatan dari kemarin terendam air dengan ketinggian 1 sampai 1,5 cm.. Tolong diperhatikan pak
18 Jan 2013, 10:17;Bantuan Sanitasi Untuk kampung Pulo;https://www.lapor.go.id/laporan/detil/bantuan-sanitasi-untuk-kampung-pulo;Korban banjir Kampung pulo kekurangan sarna sanitasi air bersih
18 Jan 2013, 10:20;Rumah Warga Sereal Terendam Banjir 2 Hari;https://www.lapor.go.id/laporan/detil/rumah-warga-sereal-terendam-banjir-2-hari;Jajaran Pemerintah Provinsi DKI Jakarta yang terhormat. Saya minta tolong agar air yang ada segera dibantu untuk dibukakan pintu airnya, supaya bisa dibuang ke laut. Rumah saya di tanah sereal sudah terendam 2 hari, saya mohon sekali, karena sebelumnya belum pernah kejadian seperti ini. Terima kasih
18 Jan 2013, 10:15;Butuh Bantuan Untuk Evakuasi di Kapuk, jakarta Barat;https://www.lapor.go.id/laporan/detil/butuh-bantuan-untuk-evakuasi-di-kapuk-jakarta-barat;Perlu penyelamatan buat keluarga saudara saya Chandra di kompleks Kapuk Muara (ada seorang anak umur 2 tahun) terperangkap di loteng lantai 2, dari tadi saya hubungi nomor Tim Sar tidak ada yg tersambung, Alamat saudara saya komplek bangun kapuk mas blok b2 no 9 rt 07 rw 07 dekat jl peternakan raya kedaung group kapuk jakarta barat
18 Jan 2013, 10:30;Mohon Bantuan Langsung Ke Warga;https://www.lapor.go.id/laporan/detil/mohon-bantuan-langsung-ke-warga;Pak kami mohon segera ada bantuan langsung ke Masjid Baitul Rahman Rawa Buaya RT08 RW01, jangan melalui RT/RW supaya bapak terjun langsung. terima kasih atas perhatianya.
18 Jan 2013, 10:09;Banjir Rawa Buaya Memprihatinkan;https://www.lapor.go.id/laporan/detil/banjir-rawa-buaya-memprihatinkan;Pak kami tingal di Rawa Buaya RT 11 kebanjiran dari hari Selasa sampai sekarang banjirnya masih tinggi, rumah kami tinggal gentengnya saja yang kelihatan. Kami sampai sekarang mengungsi di  masjid. Belum ada bantuan, kasihan anak-anak.
18 Jan 2013, 10:00;Butuh Pertolongan di grogol;https://www.lapor.go.id/laporan/detil/butuh-pertolongan-di-grogol;Tolong dibantu, binggung mau nelpon kemana: Teman ponakanku terjebak di rumahnya, air saat ini sudah hampir seleher. Mereka ga bisa keluar, sudah telpon tim SAR setempat tidak dijawab. Alamatnya : Jl. Muwardi 3C no 22, grogol. Mohon di baca mungkn ada yg bsa tlg mereka. Terimakasih
18 Jan 2013, 10:12;Permohonan Bantuan Bencana Banjir;https://www.lapor.go.id/laporan/detil/permohonan-bantuan-bencana-banjir;"Kepada Dinas Penanggulangan Bencana, Saya ingin menginformasikan sebanyak 6 RT di RW 7 Kelurahan Makassar, Jakarta Timur membutuhkan bantuan berupa makanan atau bantuan yang lainnya, mengingat ada 763 KK (1996 Jiwa) belum juga tersentuh bantuan sama sekali. Terima kasih.
Konfirmasi dengan Bapak Subardjo :081311342740"
27 Sep 2013, 13:32;Mohon Bantuan di Kedoya Utara;https://www.lapor.go.id/laporan/detil/mohon-bantuan-di-kedoya-utara;Kami sekeluarga perumahan taman cosmos blok L no.25 kedoya utara K terdiri dari 3 dewasa 2 balita 1 bayi 4 bulan membutuhkan bantuan perahu karet untuk akses keluar dari rumah, karena jalanan air sedada, listrik, air dipadamkan saya butuh makanan Dari pagi belum makan. bayi saya belum nyusu dari siang!
